date,yearday,plot,count,grid letter,grid number,tree spec,tree rep,number lep,lep species,lep length,lepbio mass(mg)
6/16/87,167,3,2,B,10.5,2,2,1,2,10,1.75
6/16/87,167,3,2,B,10.5,2,2,1,3,20,10.88
6/16/87,167,3,2,C,1.5,2,1,1,3,30,31.74
6/16/87,167,3,2,C,1.5,2,2,2,3,12,5.65
6/16/87,167,3,2,C,1.5,2,2,1,3,33,40.83
6/16/87,167,3,2,C,2.5,2,2,1,3,9,1.32
6/16/87,167,3,2,C,5.5,1,2,1,3,12,2.83
6/16/87,167,3,2,C,5.5,2,2,1,3,7,0.68
6/16/87,167,3,2,C,6.5,1,2,1,2,10,1.75
6/16/87,167,3,2,C,9.5,2,2,1,5,4,0.16
6/16/87,167,3,2,D,1.5,1,2,1,2,12,2.83
6/16/87,167,3,2,D,3.5,1,1,1,3,24,17.61
6/16/87,167,3,2,D,5.5,1,2,1,2,10,1.75
6/16/87,167,3,2,D,6.5,2,1,1,2,15,5.09
6/16/87,167,3,2,D,9.5,1,1,1,2,12,2.83
6/29/87,180,1,3,A,4.5,2,2,1,2,12,2.83
6/29/87,180,1,3,A,6.5,1,1,1,2,15,5.09
6/29/87,180,1,3,A,7.5,1,2,1,5,6,0.45
6/29/87,180,1,3,B,4.5,1,1,1,2,15,5.09
6/29/87,180,1,3,B,5.5,2,2,1,2,3,0.07
6/29/87,180,1,3,B,6.5,1,1,1,2,12,2.83
6/29/87,180,1,3,B,7.5,1,1,1,2,12,2.83
6/29/87,180,1,3,B,7.5,2,1,1,2,15,5.09
6/29/87,180,1,3,B,10.5,1,1,1,6,5,0.28
6/29/87,180,1,3,B,10.5,2,2,1,6,4,0.16
6/29/87,180,1,3,D,7.5,2,1,1,3,10,1.75
6/29/87,180,4,3,A,6.5,2,1,1,4,8,0.97
6/29/87,180,4,3,B,4.5,2,2,1,2,6,0.45
6/29/87,180,4,3,B,5.5,2,1,1,3,5-Aug,1.14
6/29/87,180,4,3,B,7.5,2,1,1,2,17,7.09
6/29/87,180,4,3,C,1.5,2,2,1,2,5,0.28
6/29/87,180,4,3,C,5.5,2,1,2,2,15,10.19
6/29/87,180,4,3,C,6.5,2,1,1,3,15,5.09
6/29/87,180,4,3,C,9.5,1,2,1,2,10,1.75
6/29/87,180,4,3,C,9.5,2,1,1,2,5,0.28
6/29/87,180,4,3,D,1.5,1,1,1,3,30,31.74
6/29/87,180,4,3,D,3.5,1,1,1,2,9,1.32
6/29/87,180,4,3,D,4.5,2,2,1,2,11,2.25
6/29/87,180,4,3,D,7.5,2,2,1,4,4,0.16
6/30/87,181,2,3,G,3.5,1,1,1,2,15,5.09
6/30/87,181,2,3,G,4.5,1,2,1,2,10,1.75
6/30/87,181,2,3,H,9.5,2,1,1,2,17,7.09
6/30/87,181,2,3,H,10.5,1,1,1,2,13,3.49
6/30/87,181,2,3,I,2.5,1,2,1,2,5,0.28
6/30/87,181,2,3,I,3.5,1,2,1,6,4,0.16
6/30/87,181,2,3,I,3.5,2,1,1,3,12,2.83
6/30/87,181,2,3,I,5.5,1,1,1,2,12,2.83
6/30/87,181,2,3,I,5.5,2,1,1,2,15,5.09
6/30/87,181,2,3,I,7.5,1,1,1,3,15,5.09
6/30/87,181,2,3,I,7.5,2,1,1,2,20,10.88
6/30/87,181,2,3,I,7.5,2,2,1,2,5,0.28
6/30/87,181,2,3,J,2.5,2,1,1,2,8,0.97
6/30/87,181,2,3,J,4.5,1,1,1,4,4,0.16
6/30/87,181,2,3,J,4.5,2,1,1,3,26,21.76
6/30/87,181,2,3,J,7.5,1,2,1,2,17,7.09
6/30/87,181,2,3,J,8.5,2,1,1,2,12,2.83
6/30/87,181,3,3,A,1.5,2,1,1,2,12,2.83
6/30/87,181,3,3,A,2.5,2,2,1,3,4,0.16
6/30/87,181,3,3,A,4.5,1,1,1,2,6,0.45
6/30/87,181,3,3,A,5.5,2,2,1,3,5,0.28
6/30/87,181,3,3,A,6.5,2,1,1,2,10,1.75
6/30/87,181,3,3,A,8.5,1,1,1,2,15,5.09
6/30/87,181,3,3,A,9.5,1,1,1,4,4,0.16
6/30/87,181,3,3,A,9.5,1,2,1,3,20,10.88
6/30/87,181,3,3,A,9.5,2,1,1,3,10,1.75
6/30/87,181,3,3,B,1.5,2,1,1,2,20,10.88
6/30/87,181,3,3,B,5.5,1,1,1,3,13,3.49
6/30/87,181,3,3,B,5.5,2,1,1,2,28,26.46
6/30/87,181,3,3,B,7.5,2,1,1,2,10,1.75
6/30/87,181,3,3,B,8.5,1,2,1,2,20,10.88
6/30/87,181,3,3,B,9.5,1,2,1,2,20,10.88
6/30/87,181,3,3,B,10.5,2,1,1,2,23,15.74
6/30/87,181,3,3,B,10.5,2,2,1,3,20,10.88
6/30/87,181,3,3,C,2.5,2,1,1,2,17,7.09
6/30/87,181,3,3,C,4.5,2,1,1,3,35,47.69
6/30/87,181,3,3,C,5.5,1,2,1,3,20,10.88
6/30/87,181,3,3,C,6.5,1,1,1,2,5,0.28
6/30/87,181,3,3,C,6.5,2,2,1,5,3,0.07
6/30/87,181,3,3,C,7.5,2,2,1,3,25,19.62
6/30/87,181,3,3,C,9.5,2,2,1,2,15,5.09
6/30/87,181,3,3,C,9.5,2,2,1,5,3,0.07
6/30/87,181,3,3,D,2.5,1,2,1,3,27,24.04
6/30/87,181,3,3,D,5.5,1,1,1,6,22,14
6/30/87,181,3,3,D,6.5,1,2,1,4,7,0.68
6/30/87,181,3,3,D,7.5,2,1,1,2,6,0.45
7/11/87,192,2,4,G,1.5,1,1,1,5,6,0.45
7/11/87,192,2,4,G,4.5,1,1,1,5,6,0.45
7/11/87,192,2,4,G,4.5,2,1,1,5,7,0.68
7/11/87,192,2,4,G,8.5,1,1,1,4,18,8.24
7/11/87,192,2,4,G,8.5,2,1,1,4,5,0.28
7/11/87,192,2,4,G,8.5,2,1,1,4,5,0.28
7/11/87,192,2,4,G,8.5,2,1,1,4,5,0.28
7/11/87,192,2,4,G,8.5,2,1,1,4,5,0.28
7/11/87,192,2,4,G,8.5,2,1,1,4,5,0.28
7/11/87,192,2,4,G,8.5,2,1,1,4,5,0.28
7/11/87,192,2,4,H,2.5,1,1,1,5,8,0.97
7/11/87,192,2,4,H,5.5,2,2,1,3,9,1.32
7/11/87,192,2,4,H,7.5,2,2,1,5,7,0.68
7/11/87,192,2,4,I,2.5,1,1,1,3,12,2.83
7/11/87,192,2,4,I,5.5,1,1,1,2,6,0.45
7/11/87,192,2,4,I,7.5,2,2,1,2,23,15.74
7/11/87,192,2,4,I,8.5,2,1,1,3,12,2.83
7/11/87,192,2,4,I,10.5,2,2,1,3,20,10.88
7/11/87,192,2,4,I,10.5,2,2,1,3,10,1.75
7/11/87,192,2,4,J,2.5,2,2,1,2,12,2.83
7/11/87,192,2,4,J,3.5,2,1,1,3,8,0.97
7/11/87,192,2,4,J,5.5,2,1,1,2,10,1.75
7/13/87,194,3,4,A,1.5,2,1,1,2,3,0.07
7/13/87,194,3,4,A,1.5,2,1,1,2,28,26.46
7/13/87,194,3,4,A,1.5,2,2,1,4,5,0.28
7/13/87,194,3,4,A,2.5,2,2,1,2,10,1.75
7/13/87,194,3,4,A,2.5,2,2,1,2,15,5.09
7/13/87,194,3,4,A,5.5,1,2,1,3,7,0.68
7/13/87,194,3,4,A,6.5,1,1,1,3,10,1.75
7/13/87,194,3,4,A,7.5,2,1,1,2,20,10.88
7/13/87,194,3,4,B,2.5,2,2,1,2,8,0.97
7/13/87,194,3,4,B,4.5,1,1,1,2,25,19.62
7/13/87,194,3,4,B,5.5,2,2,1,2,20,10.88
7/13/87,194,3,4,B,8.5,2,2,1,4,9,1.32
7/13/87,194,3,4,B,10.5,1,2,1,2,10,1.75
7/13/87,194,3,4,B,10.5,2,2,1,5,10,1.75
7/13/87,194,3,4,C,1.5,1,1,1,5,8,0.97
7/13/87,194,3,4,C,1.5,2,2,1,2,12,2.83
7/13/87,194,3,4,C,2.5,2,1,1,2,12,2.83
7/13/87,194,3,4,C,3.5,1,2,1,5,5,0.28
7/13/87,194,3,4,C,5.5,1,2,1,5,5,0.28
7/13/87,194,3,4,C,5.5,2,2,1,5,5,0.28
7/13/87,194,3,4,C,8.5,1,1,1,3,13,3.49
7/13/87,194,3,4,C,10.5,2,2,1,2,20,10.88
7/13/87,194,3,4,D,2.5,2,2,1,2,6,0.45
7/13/87,194,3,4,D,4.5,2,1,1,5,3,0.07
7/13/87,194,3,4,D,4.5,2,1,1,2,10,1.75
7/13/87,194,3,4,D,4.5,2,2,1,5,12,2.83
7/13/87,194,3,4,D,6.5,2,2,1,2,30,31.74
7/13/87,194,3,4,D,8.5,2,1,1,2,21,12.38
7/15/87,196,4,4,A,1.5,1,1,1,4,4,0.16
7/15/87,196,4,4,A,3.5,1,1,1,5,10,1.75
7/15/87,196,4,4,A,3.5,2,2,1,4,15,5.09
7/15/87,196,4,4,A,3.5,2,2,1,2,12,2.83
7/15/87,196,4,4,A,4.5,1,2,1,4,5,0.28
7/15/87,196,4,4,A,5.5,2,2,1,4,5,0.28
7/15/87,196,4,4,A,9.5,2,1,1,3,9,1.32
7/15/87,196,4,4,B,1.5,1,1,1,4,10,1.75
7/15/87,196,4,4,B,1.5,1,1,1,4,7,0.68
7/15/87,196,4,4,B,1.5,2,1,1,4,14,4.24
7/15/87,196,4,4,B,2.5,1,1,1,4,7,0.68
7/15/87,196,4,4,B,3.5,2,1,1,4,5,0.28
7/15/87,196,4,4,B,3.5,2,1,1,2,16,6.04
7/15/87,196,4,4,B,4.5,1,1,1,4,8,0.97
7/15/87,196,4,4,B,4.5,2,1,1,4,8,0.97
7/15/87,196,4,4,B,5.5,1,2,1,2,17,7.09
7/15/87,196,4,4,B,5.5,2,1,1,3,13,3.49
7/15/87,196,4,4,B,5.5,2,2,1,2,10,1.75
7/15/87,196,4,4,B,6.5,2,1,3,5,6,1.36
7/15/87,196,4,4,B,7.5,2,1,1,4,6,0.45
7/15/87,196,4,4,B,7.5,2,2,1,3,10,1.75
7/15/87,196,4,4,B,8.5,2,1,1,5,7,0.68
7/15/87,196,4,4,B,9.5,1,1,1,3,5,0.28
7/15/87,196,4,4,B,9.5,1,2,1,3,7,0.68
7/15/87,196,4,4,B,10.5,1,2,1,2,4,0.16
7/15/87,196,4,4,C,2.5,1,1,1,2,7,0.68
7/15/87,196,4,4,C,3.5,1,1,1,5,3,0.07
7/15/87,196,4,4,C,3.5,1,1,1,4,6,0.45
7/15/87,196,4,4,C,3.5,1,2,1,4,6,0.45
7/15/87,196,4,4,C,3.5,1,2,1,2,6,0.45
7/15/87,196,4,4,C,4.5,1,1,1,4,5,0.28
7/15/87,196,4,4,C,4.5,2,2,1,5,6,0.45
7/15/87,196,4,4,C,5.5,1,1,1,5,3,0.07
7/15/87,196,4,4,C,6.5,2,1,1,2,20,10.88
7/15/87,196,4,4,C,6.5,2,1,1,5,2,0.02
7/15/87,196,4,4,C,7.5,1,2,1,3,10,1.75
7/15/87,196,4,4,C,7.5,2,2,1,2,12,2.83
7/15/87,196,4,4,C,8.5,1,2,1,6,4,0.16
7/15/87,196,4,4,D,1.5,1,1,1,3,20,10.88
7/15/87,196,4,4,D,2.5,2,2,1,3,22,14
7/15/87,196,4,4,D,4.5,1,2,1,4,8,0.97
7/15/87,196,4,4,D,5.5,2,2,1,2,24,17.61
7/15/87,196,4,4,D,5.5,2,2,1,3,12,2.83
7/15/87,196,4,4,D,6.5,2,2,1,3,29,29.03
7/15/87,196,4,4,D,7.5,1,2,1,2,12,2.83
7/15/87,196,4,4,D,8.5,1,1,1,4,10,1.75
7/15/87,196,4,4,D,8.5,2,1,1,6,13,3.49
7/16/87,197,1,4,A,1.5,1,1,1,4,5,0.28
7/16/87,197,1,4,A,2.5,1,1,1,4,3,0.07
7/16/87,197,1,4,A,5.5,1,1,1,3,6,0.45
7/16/87,197,1,4,A,5.5,1,2,1,2,13,3.49
7/16/87,197,1,4,A,5.5,2,1,1,4,5,0.28
7/16/87,197,1,4,A,6.5,2,1,1,2,11,2.25
7/16/87,197,1,4,A,6.5,2,1,1,5,14,4.24
7/16/87,197,1,4,A,7.5,1,1,1,2,13,3.49
7/16/87,197,1,4,A,8.5,2,1,1,2,13,3.49
7/16/87,197,1,4,A,9.5,1,1,1,4,3,0.07
7/16/87,197,1,4,A,9.5,2,2,1,3,6,0.45
7/16/87,197,1,4,B,1.5,1,1,1,2,5,0.28
7/16/87,197,1,4,B,1.5,1,1,1,4,6,0.45
7/16/87,197,1,4,B,2.5,2,2,1,3,13,3.49
7/16/87,197,1,4,B,5.5,2,2,1,2,6,0.45
7/16/87,197,1,4,B,6.5,1,1,1,3,13,3.49
7/16/87,197,1,4,B,6.5,2,2,1,2,14,4.24
7/16/87,197,1,4,B,8.5,2,2,1,2,12,2.83
7/16/87,197,1,4,B,9.5,2,2,1,5,5,0.28
7/16/87,197,1,4,B,10.5,1,2,1,2,4,0.16
7/16/87,197,1,4,C,1.5,1,2,1,4,3,0.07
7/16/87,197,1,4,C,2.5,2,2,1,2,12,2.83
7/16/87,197,1,4,C,5.5,1,2,1,4,6,0.45
7/16/87,197,1,4,C,7.5,1,2,1,2,20,10.88
7/16/87,197,1,4,C,7.5,2,1,1,3,6,0.45
7/16/87,197,1,4,C,7.5,2,2,1,5,6,0.45
7/16/87,197,1,4,C,8.5,1,1,1,5,6,0.45
7/16/87,197,1,4,C,9.5,1,2,1,4,3,0.07
7/16/87,197,1,4,C,9.5,2,1,1,6,7,0.68
7/16/87,197,1,4,C,9.5,2,1,1,2,10,1.75
7/16/87,197,1,4,D,1.5,1,1,1,2,10,1.75
7/16/87,197,1,4,D,2.5,1,2,2,5,3,0.15
7/16/87,197,1,4,D,3.5,2,1,1,2,3,0.07
7/16/87,197,1,4,D,5.5,2,2,1,3,6,0.45
7/16/87,197,1,4,D,7.5,2,1,1,5,4,0.16
7/16/87,197,1,4,D,8.5,1,2,1,5,6,0.45
7/16/87,197,1,4,D,8.5,2,1,1,5,2,0.02
7/16/87,197,1,4,D,9.5,1,1,1,3,10,1.75
5/31/88,152,2,1,G,1.5,2,1,1,3,15,5.09
5/31/88,152,2,1,G,2.5,1,1,1,2,5,0.28
5/31/88,152,2,1,G,2.5,2,1,1,2,3,0.07
5/31/88,152,2,1,G,4.5,2,1,1,3,7,0.68
5/31/88,152,2,1,G,5.5,2,2,1,3,23,15.74
5/31/88,152,2,1,G,6.5,1,2,1,2,7,0.68
5/31/88,152,2,1,H,10.5,2,2,1,3,12,2.83
5/31/88,152,2,1,I,2.5,2,2,1,3,7,0.68
5/31/88,152,2,1,I,3.5,1,1,1,3,4,0.16
5/31/88,152,2,1,I,8.5,2,1,1,2,8,0.97
5/31/88,152,2,1,I,8.5,2,2,1,3,17,7.09
5/31/88,152,2,1,I,9.5,1,1,1,2,7,0.68
5/31/88,152,2,1,I,9.5,2,1,1,2,4,0.16
5/31/88,152,2,1,I,9.5,2,2,1,3,7,0.68
5/31/88,152,2,1,J,1.5,1,2,1,2,5,0.28
5/31/88,152,2,1,J,3.5,2,1,1,2,4,0.16
5/31/88,152,3,1,A,2.5,1,1,1,3,10,1.75
5/31/88,152,3,1,A,3.5,2,1,1,3,5,0.28
5/31/88,152,3,1,A,3.5,2,1,1,5,8,0.97
5/31/88,152,3,1,A,3.5,2,2,1,3,5,0.28
5/31/88,152,3,1,A,6.5,2,1,1,5,5,0.28
5/31/88,152,3,1,A,9.5,1,1,1,2,5,0.28
5/31/88,152,3,1,A,9.5,2,1,1,3,15,5.09
5/31/88,152,3,1,B,1.5,2,2,1,3,10,1.75
5/31/88,152,3,1,B,3.5,1,2,1,5,6,0.45
5/31/88,152,3,1,B,3.5,2,2,1,3,10,1.75
5/31/88,152,3,1,B,5.5,1,2,1,5,10,1.75
5/31/88,152,3,1,B,5.5,2,2,1,3,7,0.68
5/31/88,152,3,1,B,6.5,2,1,1,3,10,1.75
5/31/88,152,3,1,B,10.5,2,1,2,5,10,3.49
5/31/88,152,3,1,C,2.5,1,1,1,2,4,0.16
5/31/88,152,3,1,C,3.5,2,2,1,5,12,2.83
5/31/88,152,3,1,C,4.5,1,1,1,2,9,1.32
5/31/88,152,3,1,C,6.5,2,1,1,2,12,2.83
5/31/88,152,3,1,C,6.5,2,2,1,2,8,0.97
5/31/88,152,3,1,C,7.5,2,1,1,2,6,0.45
5/31/88,152,3,1,D,1.5,2,2,1,2,10,1.75
5/31/88,152,3,1,D,2.5,1,1,1,3,10,1.75
5/31/88,152,3,1,D,2.5,1,2,1,3,20,10.88
5/31/88,152,3,1,D,2.5,2,2,1,3,8,0.97
5/31/88,152,3,1,D,3.5,2,2,1,2,7,0.68
5/31/88,152,3,1,D,5.5,1,1,1,3,12,2.83
5/31/88,152,3,1,D,5.5,2,1,1,5,10,1.75
5/31/88,152,3,1,D,7.5,2,1,1,3,15,5.09
5/31/88,152,3,1,D,10.5,1,1,1,3,12,2.83
6/1/88,153,1,1,A,2.5,1,2,1,5,5,0.28
6/1/88,153,1,1,A,2.5,1,2,1,3,9,1.32
6/1/88,153,1,1,A,2.5,2,1,1,3,3,0.07
6/1/88,153,1,1,A,2.5,2,1,1,2,10,1.75
6/1/88,153,1,1,A,5.5,1,2,1,2,13,3.49
6/1/88,153,1,1,A,5.5,2,2,1,3,10,1.75
6/1/88,153,1,1,A,8.5,2,1,1,3,7,0.68
6/1/88,153,1,1,A,9.5,2,2,1,2,11,2.25
6/1/88,153,1,1,A,10.5,2,1,1,3,10,1.75
6/1/88,153,1,1,B,2.5,1,2,1,3,12,2.83
6/1/88,153,1,1,B,2.5,2,2,1,2,12,2.83
6/1/88,153,1,1,B,3.5,2,2,1,2,6,0.45
6/1/88,153,1,1,B,3.5,2,2,1,5,12,2.83
6/1/88,153,1,1,B,3.5,2,2,1,6,23,15.74
6/1/88,153,1,1,B,4.5,1,1,1,2,6,0.45
6/1/88,153,1,1,B,7.5,1,1,1,3,7,0.68
6/1/88,153,1,1,B,9.5,1,2,1,3,6,0.45
6/1/88,153,1,1,B,9.5,2,1,1,3,7,0.68
6/1/88,153,1,1,B,9.5,2,2,1,2,14,4.24
6/1/88,153,1,1,B,10.5,2,1,1,2,10,1.75
6/1/88,153,1,1,C,4.5,1,2,1,3,10,1.75
6/1/88,153,1,1,C,6.5,2,2,1,3,6,0.45
6/1/88,153,1,1,C,7.5,1,1,1,2,5,0.28
6/1/88,153,1,1,C,7.5,1,2,1,3,10,1.75
6/1/88,153,1,1,C,7.5,2,1,1,3,15,5.09
6/1/88,153,1,1,C,7.5,2,1,1,5,7,0.68
6/1/88,153,1,1,C,7.5,2,2,1,3,20,10.88
6/1/88,153,1,1,C,8.5,2,2,1,5,5,0.28
6/1/88,153,1,1,C,10.5,2,1,1,3,20,10.88
6/1/88,153,1,1,D,1.5,1,1,1,3,5,0.28
6/1/88,153,1,1,D,2.5,1,2,1,3,10,1.75
6/1/88,153,1,1,D,10.5,1,2,1,5,15,5.09
6/1/88,153,4,1,A,1.5,1,2,1,3,7,0.68
6/1/88,153,4,1,A,1.5,2,2,1,3,10,1.75
6/1/88,153,4,1,A,5.5,2,2,1,3,20,10.88
6/1/88,153,4,1,A,10.5,1,1,1,3,25,19.62
6/1/88,153,4,1,B,2.5,2,1,1,3,6,0.45
6/1/88,153,4,1,C,4.5,2,1,1,2,12,2.83
6/1/88,153,4,1,C,5.5,1,2,1,3,12,2.83
6/1/88,153,4,1,C,5.5,2,2,1,3,10,1.75
6/1/88,153,4,1,C,9.5,1,1,1,5,12,2.83
6/1/88,153,4,1,D,1.5,1,2,1,3,6,0.45
6/1/88,153,4,1,D,1.5,2,1,1,5,13,3.49
6/1/88,153,4,1,D,1.5,2,2,1,2,3,0.07
6/1/88,153,4,1,D,3.5,2,2,1,2,25,19.62
6/1/88,153,4,1,D,4.5,1,1,1,3,8,0.97
6/1/88,153,4,1,D,4.5,2,1,1,3,7,0.68
6/1/88,153,4,1,D,6.5,2,2,1,3,20,10.88
6/13/88,165,2,2,G,4.5,2,1,1,3,10,1.75
6/13/88,165,2,2,G,4.5,2,2,1,2,5,0.28
6/13/88,165,2,2,G,6.5,2,1,1,3,15,5.09
6/13/88,165,2,2,G,7.5,2,2,1,3,15,5.09
6/13/88,165,2,2,G,9.5,2,1,1,3,10,1.75
6/13/88,165,2,2,G,9.5,2,2,1,2,5,0.28
6/13/88,165,2,2,G,10.5,2,1,1,3,15,5.09
6/13/88,165,2,2,H,4.5,1,2,1,3,7,0.68
6/13/88,165,2,2,H,6.5,2,2,1,3,15,5.09
6/13/88,165,2,2,H,10.5,1,1,1,3,20,10.88
6/13/88,165,2,2,H,10.5,1,2,1,3,15,5.09
6/13/88,165,2,2,I,2.5,2,2,1,3,15,5.09
6/13/88,165,2,2,I,2.5,2,2,1,2,7,0.68
6/13/88,165,2,2,I,4.5,2,2,1,3,15,5.09
6/13/88,165,2,2,I,4.5,2,2,1,2,10,1.75
6/13/88,165,2,2,I,6.5,2,1,1,2,10,1.75
6/13/88,165,2,2,I,9.5,1,1,1,3,10,1.75
6/13/88,165,2,2,I,10.5,2,2,1,3,15,5.09
6/13/88,165,2,2,J,1.5,1,2,1,3,7,0.68
6/13/88,165,2,2,J,1.5,2,2,1,3,10,1.75
6/13/88,165,2,2,J,3.5,2,1,1,6,7,0.68
6/13/88,165,2,2,J,4.5,2,1,1,3,10,1.75
6/13/88,165,2,2,J,5.5,2,2,1,2,13,3.49
6/13/88,165,2,2,J,6.5,1,2,1,3,20,10.88
6/13/88,165,2,2,J,6.5,2,1,1,6,20,10.88
6/13/88,165,3,2,A,1.5,1,2,1,2,35,47.69
6/13/88,165,3,2,A,2.5,2,2,1,2,8,0.97
6/13/88,165,3,2,A,10.5,2,1,1,3,8,0.97
6/13/88,165,3,2,A,10.5,2,1,1,5,10,1.75
6/13/88,165,3,2,B,2.5,2,2,1,2,8,0.97
6/13/88,165,3,2,B,5.5,2,1,1,2,8,0.97
6/13/88,165,3,2,B,6.5,1,1,1,2,10,1.75
6/13/88,165,3,2,B,8.5,1,2,1,2,8,0.97
6/13/88,165,3,2,B,8.5,2,2,1,3,12,2.83
6/13/88,165,3,2,B,9.5,2,1,1,2,12,2.83
6/13/88,165,3,2,C,4.5,1,1,1,2,5,0.28
6/13/88,165,3,2,C,6.5,2,1,1,6,25,19.62
6/13/88,165,3,2,C,9.5,1,1,1,2,14,4.24
6/13/88,165,3,2,C,9.5,1,1,1,2,10,1.75
6/13/88,165,3,2,D,2.5,2,2,1,6,12,2.83
6/13/88,165,3,2,D,3.5,1,1,1,2,12,2.83
6/13/88,165,3,2,D,4.5,1,1,1,3,11,2.25
6/13/88,165,3,2,D,5.5,2,2,1,2,10,1.75
6/13/88,165,3,2,D,7.5,1,1,1,2,8,0.97
6/14/88,166,1,2,A,1.5,1,2,1,3,8,0.97
6/14/88,166,1,2,A,1.5,2,2,1,2,10,1.75
6/14/88,166,1,2,A,2.5,2,2,1,3,15,5.09
6/14/88,166,1,2,A,3.5,1,1,1,2,10,1.75
6/14/88,166,1,2,A,3.5,2,1,1,3,12,2.83
6/14/88,166,1,2,A,4.5,1,2,1,2,13,3.49
6/14/88,166,1,2,A,4.5,2,2,1,3,10,1.75
6/14/88,166,1,2,A,5.5,1,2,1,2,10,1.75
6/14/88,166,1,2,A,6.5,1,2,1,2,10,1.75
6/14/88,166,1,2,A,6.5,2,2,1,2,35,47.69
6/14/88,166,1,2,A,7.5,2,1,1,2,12,2.83
6/14/88,166,1,2,A,8.5,2,1,1,3,10,1.75
6/14/88,166,1,2,B,1.5,1,2,1,2,8,0.97
6/14/88,166,1,2,B,1.5,2,2,1,2,10,1.75
6/14/88,166,1,2,B,4.5,2,1,1,2,15,5.09
6/14/88,166,1,2,B,5.5,1,1,1,3,8,0.97
6/14/88,166,1,2,B,5.5,2,1,1,3,8,0.97
6/14/88,166,1,2,B,5.5,2,1,1,3,10,1.75
6/14/88,166,1,2,B,5.5,2,1,1,3,13,3.49
6/14/88,166,1,2,B,6.5,2,1,1,3,13,3.49
6/14/88,166,1,2,B,8.5,2,1,1,3,8,0.97
6/14/88,166,1,2,B,9.5,2,1,1,2,12,2.83
6/14/88,166,1,2,B,9.5,2,1,1,2,10,1.75
6/14/88,166,1,2,B,10.5,2,1,1,2,12,2.83
6/14/88,166,1,2,C,3.5,2,2,1,3,11,2.25
6/14/88,166,1,2,C,4.5,2,1,1,3,10,1.75
6/14/88,166,1,2,C,4.5,2,2,1,5,5,0.28
6/14/88,166,1,2,C,6.5,2,1,1,2,6,0.45
6/14/88,166,1,2,C,8.5,2,1,1,3,15,5.09
6/14/88,166,1,2,C,9.5,1,1,1,3,10,1.75
6/14/88,166,1,2,D,1.5,2,1,1,2,8,0.97
6/14/88,166,1,2,D,1.5,2,2,1,3,20,10.88
6/14/88,166,1,2,D,3.5,2,2,1,3,11,2.25
6/14/88,166,1,2,D,3.5,2,2,1,5,13,3.49
6/14/88,166,1,2,D,5.5,2,2,1,3,10,1.75
6/14/88,166,1,2,D,5.5,2,2,1,3,22,14
6/14/88,166,1,2,D,6.5,2,2,1,2,15,5.09
6/14/88,166,1,2,D,8.5,1,1,1,3,7,0.68
6/14/88,166,1,2,D,8.5,2,1,1,3,13,3.49
6/14/88,166,4,2,A,1.5,1,1,1,3,7,0.68
6/14/88,166,4,2,A,2.5,2,2,1,3,10,1.75
6/14/88,166,4,2,A,5.5,2,2,1,3,7,0.68
6/14/88,166,4,2,A,8.5,2,1,1,3,12,2.83
6/14/88,166,4,2,B,1.5,2,2,1,3,7,0.68
6/14/88,166,4,2,B,3.5,1,1,1,3,25,19.62
6/14/88,166,4,2,B,3.5,1,1,1,3,5,0.28
6/14/88,166,4,2,B,4.5,1,1,1,5,4,0.16
6/14/88,166,4,2,B,5.5,2,2,1,3,12,2.83
6/14/88,166,4,2,B,9.5,2,2,1,3,10,1.75
6/14/88,166,4,2,B,10.5,1,1,1,3,7,0.68
6/14/88,166,4,2,C,1.5,1,2,1,3,10,1.75
6/14/88,166,4,2,C,5.5,2,1,1,3,10,1.75
6/14/88,166,4,2,C,6.5,2,2,1,2,10,1.75
6/14/88,166,4,2,C,9.5,2,2,1,3,12,2.83
6/14/88,166,4,2,D,3.5,2,1,1,2,3,0.07
6/14/88,166,4,2,D,7.5,1,1,1,2,10,1.75
6/14/88,166,4,2,D,9.5,2,1,1,2,6,0.45
6/27/88,179,1,3,A,2.5,1,2,1,3,21,12.38
6/27/88,179,1,3,A,2.5,2,2,1,2,10,1.75
6/27/88,179,1,3,A,5.5,1,1,1,3,15,5.09
6/27/88,179,1,3,A,5.5,2,2,1,2,9,1.32
6/27/88,179,1,3,A,6.5,2,1,1,2,17,7.09
6/27/88,179,1,3,A,8.5,2,1,1,2,14,4.24
6/27/88,179,1,3,A,9.5,1,1,1,4,7,0.68
6/27/88,179,1,3,A,9.5,1,1,1,2,15,5.09
6/27/88,179,1,3,A,9.5,1,1,1,2,6,0.45
6/27/88,179,1,3,A,9.5,1,2,1,2,11,2.25
6/27/88,179,1,3,A,10.5,1,1,1,6,15,5.09
6/27/88,179,1,3,A,10.5,2,2,1,3,15,5.09
6/27/88,179,1,3,B,1.5,2,2,1,2,10,1.75
6/27/88,179,1,3,B,2.5,2,1,1,2,10,1.75
6/27/88,179,1,3,B,2.5,2,2,1,2,28,26.46
6/27/88,179,1,3,B,3.5,1,1,1,3,27,24.04
6/27/88,179,1,3,B,3.5,2,1,1,3,24,17.61
6/27/88,179,1,3,B,7.5,2,2,1,3,14,4.24
6/27/88,179,1,3,B,8.5,2,1,1,2,27,24.04
6/27/88,179,1,3,B,10.5,2,1,1,3,25,19.62
6/27/88,179,1,3,C,1.5,2,1,1,3,12,2.83
